,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,USER,IMGID,FPOGXp,FPOGYp
2032,45817,754.9325,968298023688,0.20474,0.5831,754.48895,0.44354,1410,1,0.31405,0.63264,1,0.34912,0.51336,1,0.29049,0.4335,33.7688,1.0,1,0.71973,0.50505,34.57843,1.0,1,0,IMG37.PNG,39.68523636363636,480.08581818181807
2046,45831,755.16248,968300323780,0.20937,0.631,754.94891,0.21356,1411,1,0.20224,0.64643,1,0.17454,0.6273,1,0.29014,0.43294,34.21623,1.0,1,0.71932,0.50515,34.87449,1.0,1,0,IMG37.PNG,43.99534545454545,524.6763636363636
2047,45832,755.17908,968300489678,0.20939,0.62887,754.94891,0.23016,1411,1,0.22688,0.57186,1,0.19241,0.62629,1,0.29019,0.43357,33.35295,1.0,1,0.71931,0.50518,34.8751,1.0,1,0,IMG37.PNG,44.01396363636363,522.6935272727272
2048,45833,755.19543,968300653318,0.20941,0.62701,754.94891,0.24652,1411,1,0.22688,0.57186,1,0.19241,0.62629,1,0.29005,0.43343,33.55523,1.0,1,0.71932,0.5052,34.91639,1.0,1,0,IMG37.PNG,44.032581818181825,520.9620363636362
2049,45834,755.21179,968300816743,0.2098,0.62307,754.94891,0.26288,1411,1,0.23238,0.47876,1,0.19959,0.64136,1,0.2902,0.4331,34.1268,1.0,1,0.71936,0.50523,34.73877,1.0,1,0,IMG37.PNG,44.39563636363635,517.2942545454545
2050,45835,755.22827,968300981796,0.20939,0.62331,754.94891,0.27936,1411,1,0.22031,0.59679,1,0.1848,0.65785,1,0.29017,0.4331,34.13474,1.0,1,0.71939,0.50526,34.90336,1.0,1,0,IMG37.PNG,44.01396363636363,517.5176727272727
2051,45836,755.24493,968301148123,0.20903,0.62352,754.94891,0.29602,1411,1,0.22031,0.59679,1,0.1848,0.65785,1,0.29005,0.43316,34.35051,1.0,1,0.71913,0.5055,34.76131,1.0,1,0,IMG37.PNG,43.67883636363636,517.7131636363636
2052,45837,755.26117,968301310812,0.20493,0.62406,754.94891,0.31226,1411,1,0.14461,0.59441,1,0.1095,0.67419,1,0.28952,0.43339,34.32278,1.0,1,0.71876,0.50553,34.81319,1.0,1,0,IMG37.PNG,39.86210909090909,518.2158545454545
2053,45838,755.27771,968301476237,0.20147,0.62061,754.94891,0.3288,1411,1,0.14753,0.52985,1,0.11704,0.5736,1,0.28953,0.43344,34.3042,1.0,1,0.71875,0.50552,34.82692,1.0,1,0,IMG37.PNG,36.64116363636364,515.0042181818181
2054,45839,755.29407,968301639602,0.19833,0.61748,754.94891,0.34515,1411,1,0.14753,0.52985,1,0.11704,0.5736,1,0.28947,0.43338,34.533,1.0,1,0.71868,0.5056,34.78811,1.0,1,0,IMG37.PNG,33.718109090909095,512.0904727272728
2055,45840,755.31061,968301805063,0.19418,0.61685,754.94891,0.36169,1411,1,0.13477,0.53682,1,0.07108,0.66914,1,0.28936,0.43335,34.66,1.0,1,0.71861,0.50539,34.67103,1.0,1,0,IMG37.PNG,29.854836363636352,511.50399999999996
2087,45872,755.8363,968307062105,0.17369,0.6301,755.62256,0.21375,1413,1,0.19932,0.63614,1,0.13531,0.6275,1,0.291,0.43348,33.82262,1.0,1,0.72021,0.50505,34.68397,1.0,1,0,IMG37.PNG,10.780509090909101,523.8385454545454
2088,45873,755.85266,968307225287,0.17639,0.62985,755.62256,0.2301,1413,1,0.23395,0.67603,1,0.19443,0.57651,1,0.29097,0.4329,33.88587,1.0,1,0.71999,0.50481,34.45096,1.0,1,0,IMG37.PNG,13.293963636363626,523.6058181818181
2089,45874,755.86902,968307389188,0.17777,0.62695,755.62256,0.24646,1413,1,0.22523,0.61382,1,0.17171,0.55324,1,0.29085,0.43236,34.45189,1.0,1,0.71983,0.5043,34.67952,1.0,1,0,IMG37.PNG,14.578618181818191,520.9061818181818
2090,45875,755.88556,968307554774,0.17899,0.6244,755.62256,0.263,1413,1,0.22523,0.61382,1,0.17171,0.55324,1,0.29078,0.43227,34.34708,1.0,1,0.7198,0.50413,34.74245,1.0,1,0,IMG37.PNG,15.714327272727282,518.5323636363636
2091,45876,755.90192,968307718297,0.17687,0.62381,755.62256,0.27936,1413,1,0.22941,0.62452,1,0.05244,0.60306,1,0.29072,0.43165,34.66461,1.0,1,0.71982,0.50368,34.75103,1.0,1,0,IMG37.PNG,13.740799999999998,517.9831272727272
2092,45877,755.91833,968307882536,0.17944,0.62317,755.62256,0.29578,1413,1,0.30881,0.63516,1,0.14242,0.58824,1,0.29072,0.43141,34.81191,1.0,1,0.71971,0.5035,34.63354,1.0,1,0,IMG37.PNG,16.133236363636353,517.3873454545454
2093,45878,755.93488,968308047804,0.18175,0.6226,755.62256,0.31232,1413,1,0.30881,0.63516,1,0.14242,0.58824,1,0.2907,0.43132,34.63844,1.0,1,0.71966,0.50342,34.6763,1.0,1,0,IMG37.PNG,18.283636363636358,516.8567272727273
2094,45879,755.95172,968308215905,0.18192,0.62088,755.62256,0.32916,1413,1,0.22288,0.60213,1,0.14806,0.57083,1,0.29077,0.43101,34.76553,1.0,1,0.71959,0.50336,34.58971,1.0,1,0,IMG37.PNG,18.441890909090905,515.2555636363636
2095,45880,755.96747,968308373954,0.18163,0.622,755.62256,0.34491,1413,1,0.23004,0.63186,1,0.12097,0.65928,1,0.29073,0.43118,34.60649,1.0,1,0.71955,0.50331,34.57208,1.0,1,0,IMG37.PNG,18.171927272727284,516.2981818181818
2096,45881,755.98413,968308539996,0.18137,0.62303,755.62256,0.36157,1413,1,0.23004,0.63186,1,0.12097,0.65928,1,0.29071,0.43118,34.63744,1.0,1,0.71954,0.50327,34.56195,1.0,1,0,IMG37.PNG,17.92989090909091,517.2570181818181
2097,45882,756.00043,968308702990,0.18072,0.62269,755.62256,0.37787,1413,1,0.22006,0.65249,1,0.11142,0.57749,1,0.29065,0.43108,34.60654,1.0,1,0.71948,0.5033,34.51801,1.0,1,0,IMG37.PNG,17.324799999999993,516.940509090909
2098,45883,756.01678,968308866743,0.17972,0.62808,755.62256,0.39423,1413,1,0.13268,0.76066,1,0.17898,0.75406,1,0.29043,0.4322,32.77033,1.0,1,0.71927,0.50393,33.47688,1.0,1,0,IMG37.PNG,16.3938909090909,521.958109090909
2099,45884,756.03351,968309034132,0.1788,0.63305,755.62256,0.41095,1413,1,0.13268,0.76066,1,0.17898,0.75406,1,0.29024,0.43502,29.76892,1.0,1,0.71944,0.50576,31.47899,1.0,1,0,IMG37.PNG,15.537454545454532,526.5847272727273
2100,45885,756.04968,968309195913,0.1788,0.63305,755.62256,0.42712,1413,1,0.13268,0.76066,0,0.17898,0.75406,0,0.29024,0.43502,29.76892,1.0,0,0.71944,0.50576,31.47899,1.0,0,0,IMG37.PNG,15.537454545454532,526.5847272727273
2101,45886,756.06622,968309361280,0.1788,0.63305,755.62256,0.44366,1413,1,0.13268,0.76066,0,0.17898,0.75406,0,0.29024,0.43502,29.76892,1.0,0,0.71944,0.50576,31.47899,1.0,0,0,IMG37.PNG,15.537454545454532,526.5847272727273
2102,45887,756.08264,968309525288,0.1788,0.63305,755.62256,0.46008,1413,1,0.13268,0.76066,0,0.17898,0.75406,0,0.29024,0.43502,29.76892,1.0,0,0.71944,0.50576,31.47899,1.0,0,0,IMG37.PNG,15.537454545454532,526.5847272727273
2165,47534,783.14044,968580103440,0.42284,0.18847,782.927,0.21344,1476,1,0.3626,0.03442,1,1.22982,-0.52515,0,0.29788,0.42986,33.77329,1.0,1,0.73221,0.58878,40.79043,1.0,0,0,IMG82.PNG,242.71650909090906,112.72116363636363
2466,47835,788.08569,968629555796,0.63921,0.07794,787.55988,0.52582,1487,1,0.57909,0.12489,1,0.74093,0.18102,1,0.30645,0.41769,33.01041,1.0,1,0.74513,0.49977,33.72862,1.0,1,0,IMG82.PNG,444.137309090909,9.827781818181814
2467,47836,788.10217,968629720510,0.63969,0.07963,787.55988,0.5423,1487,1,0.5794,0.10889,1,0.73214,0.16169,1,0.30651,0.41762,33.01051,1.0,1,0.74524,0.49954,33.73642,1.0,1,0,IMG82.PNG,444.5841454545454,11.401018181818186
2481,47850,788.33203,968632019219,0.59724,0.14001,788.11853,0.2135,1488,1,0.65896,0.19588,1,0.55494,0.12391,1,0.30715,0.4165,33.43035,1.0,1,0.7459,0.49881,33.97591,1.0,1,0,IMG82.PNG,405.0670545454545,67.60930909090908
2482,47851,788.34857,968632184772,0.59941,0.14169,788.11853,0.23004,1488,1,0.67913,0.20913,1,0.58024,0.12132,1,0.30717,0.41655,33.48401,1.0,1,0.74593,0.4989,34.04361,1.0,1,0,IMG82.PNG,407.08712727272723,69.17323636363636
2483,47852,788.36487,968632347511,0.6013,0.14316,788.11853,0.24634,1488,1,0.67913,0.20913,1,0.58024,0.12132,1,0.30726,0.41676,33.65243,1.0,1,0.74601,0.4991,33.9742,1.0,1,0,IMG82.PNG,408.8465454545454,70.54167272727273
2484,47853,788.38141,968632512803,0.60098,0.14051,788.11853,0.26288,1488,1,0.60207,0.04194,1,0.58962,0.15412,1,0.30734,0.41684,33.5545,1.0,1,0.74613,0.4993,33.81944,1.0,1,0,IMG82.PNG,408.5486545454545,68.07476363636363
2485,47854,788.39789,968632677715,0.60275,0.13764,788.11853,0.27936,1488,1,0.66907,0.02704,1,0.59655,0.15084,1,0.30735,0.41692,33.691,1.0,1,0.74622,0.49923,33.9645,1.0,1,0,IMG82.PNG,410.1963636363636,65.40305454545455
2486,47855,788.41418,968632840686,0.60433,0.13508,788.11853,0.29565,1488,1,0.66907,0.02704,1,0.59655,0.15084,1,0.30741,0.41699,33.70389,1.0,1,0.74622,0.49924,33.97684,1.0,1,0,IMG82.PNG,411.6672,63.01992727272727
2487,47856,788.4306,968633005223,0.60618,0.13355,788.11853,0.31207,1488,1,0.67116,0.02259,1,0.61149,0.18656,1,0.30742,0.41702,33.72034,1.0,1,0.74628,0.49929,33.7409,1.0,1,0,IMG82.PNG,413.38938181818185,61.59563636363636
2488,47857,788.44714,968633170206,0.60999,0.13168,788.11853,0.32861,1488,1,0.6694,0.02519,1,0.70289,0.16344,1,0.30734,0.41703,33.70409,1.0,1,0.74619,0.4993,33.92867,1.0,1,0,IMG82.PNG,416.93614545454545,59.85483636363635
2489,47858,788.46356,968633334668,0.61345,0.12998,788.11853,0.34503,1488,1,0.6694,0.02519,1,0.70289,0.16344,1,0.3073,0.41697,33.77789,1.0,1,0.7461,0.49939,33.94298,1.0,1,0,IMG82.PNG,420.1570909090909,58.27229090909091
2490,47859,788.47986,968633497700,0.61358,0.13028,788.11853,0.36133,1488,1,0.65151,0.12498,1,0.58132,0.1484,1,0.30712,0.41688,33.74743,1.0,1,0.7461,0.49934,33.88572,1.0,1,0,IMG82.PNG,420.2781090909091,58.55156363636364
2491,47860,788.49628,968633661935,0.61522,0.12845,788.11853,0.37775,1488,1,0.63021,0.02176,1,0.67574,0.15113,1,0.30705,0.41695,33.77098,1.0,1,0.74608,0.49927,34.06475,1.0,1,0,IMG82.PNG,421.80479999999994,56.848000000000006
2505,47874,788.72632,968635962209,0.64123,0.16006,788.51276,0.21356,1489,1,0.74941,0.09366,1,0.63432,0.23162,1,0.30592,0.41759,33.77897,1.0,1,0.74513,0.50006,34.2838,1.0,1,0,IMG82.PNG,446.0177454545454,86.27403636363637
2506,47875,788.74292,968636127921,0.64414,0.15684,788.51276,0.23016,1489,1,0.74736,0.0955,1,0.62244,0.12782,1,0.30584,0.41781,33.8662,1.0,1,0.7451,0.5001,34.33328,1.0,1,0,IMG82.PNG,448.7266909090909,83.27650909090909
2507,47876,788.75922,968636290841,0.64669,0.15401,788.51276,0.24646,1489,1,0.74736,0.0955,1,0.62244,0.12782,1,0.30583,0.41788,33.7779,1.0,1,0.74497,0.50001,34.29603,1.0,1,0,IMG82.PNG,451.10050909090904,80.64203636363636
2508,47877,788.7757,968636456159,0.64693,0.14788,788.51276,0.26294,1489,1,0.66765,0.04437,1,0.63401,0.05521,1,0.3055,0.41808,33.60849,1.0,1,0.74456,0.5001,34.23067,1.0,1,0,IMG82.PNG,451.32392727272725,74.93556363636364
2509,47878,788.79205,968636619242,0.64585,0.14816,788.51276,0.2793,1489,1,0.66751,0.17676,1,0.58731,0.12907,1,0.30526,0.41818,33.84483,1.0,1,0.74427,0.50024,34.33543,1.0,1,0,IMG82.PNG,450.3185454545455,75.19621818181817
2510,47879,788.80853,968636784248,0.64488,0.14841,788.51276,0.29578,1489,1,0.66751,0.17676,1,0.58731,0.12907,1,0.3051,0.41822,33.797,1.0,1,0.74408,0.50033,34.48669,1.0,1,0,IMG82.PNG,449.41556363636363,75.42894545454544
2511,47880,788.82495,968636948395,0.6458,0.14425,788.51276,0.31219,1489,1,0.64293,-0.01666,1,0.68382,0.14706,1,0.30445,0.41832,33.59168,1.0,1,0.74346,0.5001,34.40582,1.0,1,0,IMG82.PNG,450.272,71.55636363636363
2512,47881,788.84137,968637112659,0.64653,0.13945,788.51276,0.32861,1489,1,0.69285,-0.02728,1,0.62925,0.11401,1,0.30414,0.41837,33.74227,1.0,1,0.7432,0.49988,34.3383,1.0,1,0,IMG82.PNG,450.95156363636363,67.08799999999998
2513,47882,788.85785,968637277537,0.64719,0.13508,788.51276,0.34509,1489,1,0.69285,-0.02728,1,0.62925,0.11401,1,0.304,0.41835,33.79504,1.0,1,0.74298,0.49977,34.40968,1.0,1,0,IMG82.PNG,451.5659636363636,63.01992727272727
2579,47948,789.94214,968648120202,0.64132,0.17327,789.72858,0.21356,1492,1,0.57675,0.18692,1,0.67349,0.10682,1,0.30378,0.42577,35.41579,1.0,1,0.74426,0.50715,33.94564,1.0,1,0,IMG82.PNG,446.10152727272725,98.57134545454545
2580,47949,789.95856,968648284336,0.64174,0.17843,789.72858,0.22998,1492,1,0.5902,0.39193,1,0.70504,0.10914,1,0.30391,0.42593,35.23444,1.0,1,0.74434,0.50733,33.93366,1.0,1,0,IMG82.PNG,446.49250909090904,103.37483636363636
2581,47950,789.97498,968648448933,0.64276,0.18386,789.72858,0.2464,1492,1,0.59878,0.38892,1,0.71734,0.14169,1,0.30397,0.42591,35.47002,1.0,1,0.74434,0.50751,34.00463,1.0,1,0,IMG82.PNG,447.4420363636363,108.42967272727272
2582,47951,789.99139,968648612719,0.64366,0.18865,789.72858,0.26282,1492,1,0.59878,0.38892,1,0.71734,0.14169,1,0.30401,0.42593,35.40956,1.0,1,0.74445,0.50744,33.90678,1.0,1,0,IMG82.PNG,448.2798545454545,112.88872727272728
2583,47952,790.00787,968648777446,0.64502,0.19288,789.72858,0.2793,1492,1,0.70168,0.37122,1,0.6347,0.1584,1,0.30417,0.42602,35.38002,1.0,1,0.74456,0.50752,34.20929,1.0,1,0,IMG82.PNG,449.54589090909093,116.82647272727272
2584,47953,790.02423,968648941242,0.64568,0.18994,789.72858,0.29565,1492,1,0.64817,0.12434,1,0.66674,0.14984,1,0.30441,0.42611,35.29517,1.0,1,0.74469,0.50757,34.34035,1.0,1,0,IMG82.PNG,450.1602909090909,114.08959999999999
2585,47954,790.04077,968649106772,0.64627,0.1873,789.72858,0.31219,1492,1,0.64817,0.12434,1,0.66674,0.14984,1,0.30446,0.42636,35.15693,1.0,1,0.74465,0.50775,34.14603,1.0,1,0,IMG82.PNG,450.70952727272726,111.63199999999999
2586,47955,790.05713,968649270253,0.64858,0.18809,789.72858,0.32855,1492,1,0.64125,0.25796,1,0.74864,0.14985,1,0.30437,0.42653,35.11348,1.0,1,0.74462,0.50778,34.22881,1.0,1,0,IMG82.PNG,452.8599272727273,112.36741818181818
2587,47956,790.07349,968649433976,0.65058,0.18917,789.72858,0.34491,1492,1,0.6272,0.24574,1,0.75774,0.17807,1,0.30431,0.42646,35.06718,1.0,1,0.74463,0.50783,34.27265,1.0,1,0,IMG82.PNG,454.72174545454544,113.3728
2588,47957,790.08997,968649598893,0.6524,0.19016,789.72858,0.36139,1492,1,0.6272,0.24574,1,0.75774,0.17807,1,0.30423,0.4264,35.11008,1.0,1,0.7446,0.50782,34.32841,1.0,1,0,IMG82.PNG,456.41599999999994,114.29439999999998
2589,47958,790.10638,968649762652,0.65341,0.18906,789.72858,0.37781,1492,1,0.6152,0.1563,1,0.73794,0.17116,1,0.30416,0.42638,34.94263,1.0,1,0.74459,0.50774,34.38418,1.0,1,0,IMG82.PNG,457.3562181818182,113.2704
2590,47959,790.1228,968649927071,0.65483,0.18797,789.72858,0.39423,1492,1,0.6342,0.14779,1,0.74351,0.17605,1,0.30424,0.42652,35.09461,1.0,1,0.7446,0.5079,34.38179,1.0,1,0,IMG82.PNG,458.67810909090906,112.25570909090908
2591,47960,790.13928,968650091617,0.65613,0.18697,789.72858,0.41071,1492,1,0.6342,0.14779,1,0.74351,0.17605,1,0.30426,0.42653,35.08691,1.0,1,0.74456,0.50808,34.36473,1.0,1,0,IMG82.PNG,459.88829090909087,111.32479999999998
2592,47961,790.1557,968650255820,0.65804,0.18666,789.72858,0.42712,1492,1,0.65155,0.16713,1,0.76391,0.18986,1,0.3045,0.42649,34.82686,1.0,1,0.74476,0.50813,34.27162,1.0,1,0,IMG82.PNG,461.6663272727272,111.03621818181817
2593,47962,790.17218,968650420501,0.65969,0.18654,789.72858,0.4436,1492,1,0.68847,0.17066,1,0.72,0.1958,1,0.3046,0.42646,34.77687,1.0,1,0.74487,0.50804,34.45163,1.0,1,0,IMG82.PNG,463.20232727272725,110.9245090909091
2607,47976,790.40216,968652720805,0.6615,0.21207,790.18848,0.21368,1493,1,0.58752,0.27163,1,0.68135,0.1055,1,0.30783,0.42642,34.32615,1.0,1,0.74807,0.5093,34.21907,1.0,1,0,IMG82.PNG,464.88727272727266,134.69061818181817
2608,47977,790.41846,968652883669,0.6616,0.21008,790.18848,0.22998,1493,1,0.61204,0.23778,1,0.71397,0.12671,1,0.30804,0.42649,34.2925,1.0,1,0.74825,0.50951,34.11678,1.0,1,0,IMG82.PNG,464.98036363636356,132.83810909090906
2609,47978,790.43494,968653048311,0.66169,0.20834,790.18848,0.24646,1493,1,0.61204,0.23778,1,0.71397,0.12671,1,0.30817,0.42623,34.43264,1.0,1,0.74855,0.5094,34.01192,1.0,1,0,IMG82.PNG,465.06414545454544,131.21832727272727
2610,47979,790.45142,968653213380,0.66138,0.20376,790.18848,0.26294,1493,1,0.6802,0.14285,1,0.63251,0.11805,1,0.30859,0.42621,34.3282,1.0,1,0.7489,0.50946,34.09485,1.0,1,0,IMG82.PNG,464.7755636363636,126.95476363636362
2611,47980,790.46783,968653377081,0.66004,0.20154,790.18848,0.27936,1493,1,0.62364,0.17636,1,0.6511,0.15135,1,0.30884,0.42653,34.32241,1.0,1,0.74907,0.50975,34.1372,1.0,1,0,IMG82.PNG,463.5281454545454,124.88814545454544
2612,47981,790.48425,968653541711,0.65885,0.19956,790.18848,0.29578,1493,1,0.62364,0.17636,1,0.6511,0.15135,1,0.30888,0.42662,34.4373,1.0,1,0.74919,0.50976,34.10527,1.0,1,0,IMG82.PNG,462.4203636363636,123.04494545454543
2613,47982,790.50073,968653706394,0.65855,0.2006,790.18848,0.31226,1493,1,0.64394,0.22518,1,0.66199,0.21568,1,0.30888,0.42713,34.05447,1.0,1,0.74926,0.5104,34.03715,1.0,1,0,IMG82.PNG,462.14109090909085,124.0130909090909
2614,47983,790.51709,968653870004,0.65786,0.20326,790.18848,0.32861,1493,1,0.64012,0.24418,1,0.64768,0.26849,1,0.30887,0.42727,34.19171,1.0,1,0.74922,0.5106,34.21865,1.0,1,0,IMG82.PNG,461.4987636363636,126.48930909090907
2615,47984,790.53363,968654035188,0.65722,0.20567,790.18848,0.34515,1493,1,0.64012,0.24418,1,0.64768,0.26849,1,0.30889,0.42743,34.14683,1.0,1,0.7492,0.51077,34.25923,1.0,1,0,IMG82.PNG,460.9029818181818,128.73279999999997
2616,47985,790.55005,968654199477,0.65964,0.20574,790.18848,0.36157,1493,1,0.77477,0.26031,1,0.6507,0.15431,1,0.30877,0.42752,34.26172,1.0,1,0.74916,0.51084,34.19443,1.0,1,0,IMG82.PNG,463.15578181818177,128.79796363636362
2617,47986,790.56635,968654362680,0.6615,0.20626,790.18848,0.37787,1493,1,0.77298,0.26789,1,0.6356,0.16829,1,0.30871,0.42764,34.39988,1.0,1,0.74915,0.51093,34.1542,1.0,1,0,IMG82.PNG,464.88727272727266,129.28203636363637
2618,47987,790.58289,968654527672,0.66321,0.20673,790.18848,0.39441,1493,1,0.77298,0.26789,1,0.6356,0.16829,1,0.30867,0.42768,34.39605,1.0,1,0.74912,0.51091,34.23051,1.0,1,0,IMG82.PNG,466.4791272727272,129.71956363636363
2619,47988,790.59924,968654691620,0.66369,0.2095,790.18848,0.41077,1493,1,0.69972,0.29272,1,0.65193,0.26506,1,0.30868,0.42786,34.17918,1.0,1,0.74919,0.51086,34.1396,1.0,1,0,IMG82.PNG,466.9259636363636,132.2981818181818
2620,47989,790.6156,968654854962,0.66301,0.21185,790.18848,0.42712,1493,1,0.62702,0.28412,1,0.66359,0.26148,1,0.30888,0.42789,34.36063,1.0,1,0.74922,0.51095,34.1675,1.0,1,0,IMG82.PNG,466.2929454545454,134.4858181818182
2621,47990,790.63214,968655020151,0.66238,0.21403,790.18848,0.44366,1493,1,0.62702,0.28412,1,0.66359,0.26148,1,0.30895,0.42795,34.2333,1.0,1,0.74926,0.51101,34.19856,1.0,1,0,IMG82.PNG,465.7064727272727,136.5152
2622,47991,790.6485,968655183943,0.66386,0.21625,790.18848,0.46002,1493,1,0.68631,0.39293,1,0.72405,0.16422,1,0.3092,0.42777,34.20168,1.0,1,0.74965,0.51097,34.21518,1.0,1,0,IMG82.PNG,467.08421818181813,138.58181818181816
2623,47992,790.66498,968655348893,0.66607,0.2167,790.18848,0.4765,1493,1,0.72297,0.36763,1,0.73778,0.0918,1,0.30945,0.42771,34.19184,1.0,1,0.74986,0.51109,34.18818,1.0,1,0,IMG82.PNG,469.1415272727273,139.00072727272726
2637,48006,790.89502,968657648909,0.66806,0.26753,790.68146,0.21356,1494,1,0.66406,0.27966,1,0.65247,0.19442,1,0.31178,0.4277,34.60725,1.0,1,0.75196,0.5122,34.19023,1.0,1,0,IMG82.PNG,470.9940363636363,186.31883636363634
2638,48007,790.91138,968657812615,0.6671,0.26511,790.68146,0.22992,1494,1,0.65144,0.27263,1,0.65596,0.19009,1,0.31178,0.42777,34.66752,1.0,1,0.75198,0.51221,34.22728,1.0,1,0,IMG82.PNG,470.1003636363636,184.06603636363636
2639,48008,790.9278,968657977046,0.66627,0.263,790.68146,0.24634,1494,1,0.65144,0.27263,1,0.65596,0.19009,1,0.31168,0.42768,34.76538,1.0,1,0.75193,0.51214,34.28811,1.0,1,0,IMG82.PNG,469.3277090909091,182.10181818181817
2640,48009,790.94434,968658142186,0.66543,0.26368,790.68146,0.26288,1494,1,0.65686,0.38629,1,0.64722,0.16284,1,0.31164,0.42772,34.73801,1.0,1,0.75193,0.51209,34.26731,1.0,1,0,IMG82.PNG,468.5457454545454,182.73483636363636
2641,48010,790.96069,968658306209,0.66374,0.2645,790.68146,0.27924,1494,1,0.63542,0.38215,1,0.63464,0.17444,1,0.31164,0.42761,34.66471,1.0,1,0.75185,0.51193,34.32429,1.0,1,0,IMG82.PNG,466.97250909090906,183.49818181818182
2642,48011,790.97711,968658469948,0.66223,0.26522,790.68146,0.29565,1494,1,0.63542,0.38215,1,0.63464,0.17444,1,0.31164,0.42749,34.77432,1.0,1,0.75185,0.51193,34.36782,1.0,1,0,IMG82.PNG,465.5668363636363,184.16843636363635
2643,48012,790.99353,968658634509,0.66232,0.26523,790.68146,0.31207,1494,1,0.65257,0.3627,1,0.67552,0.16796,1,0.31167,0.42753,34.75469,1.0,1,0.75189,0.51215,34.22746,1.0,1,0,IMG82.PNG,465.6506181818182,184.17774545454546
2644,48013,791.00989,968658798128,0.66417,0.26555,790.68146,0.32843,1494,1,0.65991,0.37477,1,0.74224,0.16906,1,0.31172,0.42747,35.02078,1.0,1,0.75184,0.51207,34.39709,1.0,1,0,IMG82.PNG,467.3728,184.47563636363637
2645,48014,791.02637,968658962680,0.66584,0.26584,790.68146,0.34491,1494,1,0.65991,0.37477,1,0.74224,0.16906,1,0.31173,0.42771,34.67806,1.0,1,0.75187,0.51214,34.38766,1.0,1,0,IMG82.PNG,468.92741818181815,184.7456
2646,48015,791.04297,968659128519,0.66544,0.26656,790.68146,0.36151,1494,1,0.65539,0.38505,1,0.65788,0.18005,1,0.31175,0.42783,34.57138,1.0,1,0.75189,0.51217,34.4002,1.0,1,0,IMG82.PNG,468.55505454545454,185.41585454545455
2647,48016,791.05927,968659291414,0.66531,0.26576,790.68146,0.37781,1494,1,0.66437,0.2885,1,0.66025,0.20629,1,0.31188,0.42794,34.68711,1.0,1,0.7519,0.5122,34.46132,1.0,1,0,IMG82.PNG,468.43403636363627,184.67112727272726
2648,48017,791.07593,968659458002,0.66519,0.26503,790.68146,0.39447,1494,1,0.66437,0.2885,1,0.66025,0.20629,1,0.31187,0.42783,34.94861,1.0,1,0.75196,0.5123,34.40635,1.0,1,0,IMG82.PNG,468.3223272727272,183.99156363636362
2649,48018,791.09216,968659620616,0.66517,0.26651,790.68146,0.41071,1494,1,0.66416,0.39588,1,0.66526,0.21126,1,0.31193,0.42782,34.988,1.0,1,0.75196,0.51234,34.49168,1.0,1,0,IMG82.PNG,468.3037090909091,185.3693090909091
2650,48019,791.10858,968659784856,0.66436,0.26563,790.68146,0.42712,1494,1,0.60325,0.29205,1,0.68334,0.19358,1,0.31194,0.42765,35.08715,1.0,1,0.75198,0.51249,34.567,1.0,1,0,IMG82.PNG,467.54967272727265,184.55010909090905
2651,48020,791.125,968659948918,0.66361,0.26482,790.68146,0.44354,1494,1,0.60325,0.29205,1,0.68334,0.19358,1,0.31197,0.42759,35.00155,1.0,1,0.75198,0.51229,34.54171,1.0,1,0,IMG82.PNG,466.8514909090909,183.7960727272727
2652,48021,791.14136,968660112623,0.66343,0.26562,790.68146,0.4599,1494,1,0.62931,0.3831,1,0.68712,0.19324,1,0.31213,0.42787,34.62814,1.0,1,0.75225,0.51243,34.49204,1.0,1,0,IMG82.PNG,466.6839272727272,184.54080000000002
2653,48022,791.1579,968660278111,0.66407,0.26652,790.68146,0.47644,1494,1,0.63631,0.37872,1,0.72916,0.20644,1,0.31234,0.4277,34.75002,1.0,1,0.75239,0.51236,34.58092,1.0,1,0,IMG82.PNG,467.2797090909091,185.37861818181815
2654,48023,791.17432,968660442426,0.66467,0.26736,790.68146,0.49286,1494,1,0.63631,0.37872,1,0.72916,0.20644,1,0.31247,0.42762,34.85316,1.0,1,0.75243,0.51238,34.63931,1.0,1,0,IMG82.PNG,467.8382545454545,186.16058181818178
2655,48024,791.19073,968660606118,0.66568,0.26708,790.68146,0.50928,1494,1,0.61835,0.33976,1,0.77572,0.17707,1,0.31269,0.42752,34.76362,1.0,1,0.75276,0.51221,34.61245,1.0,1,0,IMG82.PNG,468.77847272727274,185.89992727272724
2656,48025,791.20709,968660770162,0.66734,0.26738,790.68146,0.52563,1494,1,0.63732,0.35498,1,0.80322,0.19861,1,0.31287,0.42744,34.89397,1.0,1,0.75296,0.51209,34.61241,1.0,1,0,IMG82.PNG,470.3237818181818,186.17919999999998
2657,48026,791.22357,968660934539,0.66889,0.26765,790.68146,0.54211,1494,1,0.63732,0.35498,1,0.80322,0.19861,1,0.3131,0.42752,34.88377,1.0,1,0.75308,0.51217,34.5914,1.0,1,0,IMG82.PNG,471.76669090909087,186.43054545454544
