,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,USER,IMGID,FPOGXp,FPOGYp
0,64755,1065.19641,4627242220590,0.49189,0.52036,1064.88354,0.31287,779,1,0.50977,0.56708,1,0.41621,0.5892,1,0.33865,0.7214,25.12094,1.00893,1,0.70134,0.74188,27.99486,1.00893,1,TRIALSTART 0,IMG22.PNG,306.9957818181818,421.68058181818185
1,64756,1065.21204,4627242377075,0.48841,0.51787,1064.88354,0.32849,779,1,0.47353,0.54967,1,0.36411,0.38649,1,0.33526,0.722,25.68964,1.00893,1,0.69786,0.74292,27.92292,1.00893,1,IMAGENAME IMG22.PNG,IMG22.PNG,303.75621818181816,419.3626181818182
2,64757,1065.22839,4627242540689,0.48871,0.52113,1064.88354,0.34485,779,1,0.52615,0.63482,1,0.46355,0.54437,1,0.33315,0.72323,25.14783,1.00893,1,0.69581,0.74365,28.18371,1.00893,1,0,IMG22.PNG,304.03549090909087,422.39738181818177
3,64758,1065.245,4627242706703,0.48897,0.52411,1064.88354,0.36145,779,1,0.52615,0.63482,1,0.46355,0.54437,1,0.33207,0.72332,25.80169,1.00893,1,0.69498,0.74414,28.154,1.00893,1,IMAGE ONLINE AT 117913,IMG22.PNG,304.27752727272724,425.17149090909083
4,64759,1065.26135,4627242869500,0.48763,0.5251,1064.88354,0.37781,779,1,0.47814,0.55405,1,0.43547,0.54153,1,0.32847,0.72556,25.2084,1.00893,1,0.69148,0.74568,27.73736,1.00893,1,0,IMG22.PNG,303.0301090909091,426.0930909090909
5,64760,1065.27783,4627243034407,0.48884,0.52201,1064.88354,0.39429,779,1,0.52303,0.52874,1,0.51243,0.36683,1,0.32675,0.72587,25.5253,1.00893,1,0.68965,0.74668,28.09496,1.00893,1,0,IMG22.PNG,304.1565090909091,423.21658181818174
6,64761,1065.29407,4627243197532,0.48995,0.51915,1064.88354,0.41052,779,1,0.52303,0.52874,1,0.51243,0.36683,1,0.32555,0.72632,25.55969,1.00893,1,0.68879,0.7472,28.118,1.00893,1,0,IMG22.PNG,305.18981818181817,420.5541818181818
7,64762,1065.31055,4627243362379,0.48911,0.51845,1064.88354,0.427,779,1,0.52695,0.444,1,0.40764,0.55635,1,0.32269,0.72681,25.35527,1.00893,1,0.68606,0.74787,27.95771,1.00893,1,0,IMG22.PNG,304.4078545454545,419.90254545454536
8,64763,1065.32703,4627243526597,0.48904,0.5201,1064.88354,0.44348,779,1,0.46703,0.5182,1,0.50715,0.6112,1,0.32151,0.7266,25.42394,1.00893,1,0.68478,0.74869,28.02855,1.00893,1,0,IMG22.PNG,304.34269090909083,421.4385454545454
9,64764,1065.34363,4627243692322,0.48897,0.52164,1064.88354,0.46008,779,1,0.46703,0.5182,1,0.50715,0.6112,1,0.32082,0.72688,25.32862,1.00893,1,0.68404,0.74908,28.2284,1.00893,1,0,IMG22.PNG,304.27752727272724,422.87214545454543
10,64765,1065.36047,4627243860790,0.48907,0.52383,1064.88354,0.47693,779,1,0.54658,0.56925,1,0.43729,0.60563,1,0.31854,0.72688,25.46433,1.00893,1,0.68222,0.74996,27.91194,1.00893,1,0,IMG22.PNG,304.37061818181814,424.91083636363635
11,64766,1065.37634,4627244020040,0.48915,0.52299,1064.88354,0.4928,779,1,0.46428,0.55024,1,0.51887,0.44515,1,0.31789,0.72712,25.45573,1.00893,1,0.68141,0.75131,27.88783,1.00893,1,0,IMG22.PNG,304.4450909090909,424.12887272727266
12,64767,1065.39282,4627244184826,0.48923,0.5222,1064.88354,0.50928,779,1,0.46428,0.55024,1,0.51887,0.44515,1,0.31709,0.72678,26.28932,1.00893,1,0.68098,0.75178,27.91417,1.00893,1,0,IMG22.PNG,304.5195636363636,423.3934545454545
13,64768,1065.40918,4627244348253,0.48905,0.52069,1064.88354,0.52563,779,1,0.49463,0.42052,1,0.47216,0.5244,1,0.31591,0.72884,25.15003,1.00893,1,0.67957,0.7539,27.84909,1.00893,1,0,IMG22.PNG,304.352,421.98778181818176
14,64769,1065.42566,4627244513292,0.48883,0.52099,1064.88354,0.54211,779,1,0.47944,0.5321,1,0.48363,0.52972,1,0.31532,0.72925,25.47233,1.00893,1,0.67893,0.75522,27.99888,1.00893,1,0,IMG22.PNG,304.14719999999994,422.26705454545447
15,64770,1065.44214,4627244678182,0.48862,0.52127,1064.88354,0.55859,779,1,0.47944,0.5321,1,0.48363,0.52972,1,0.31483,0.72954,25.90262,1.00893,1,0.67868,0.75603,28.08545,1.00893,1,0,IMG22.PNG,303.95170909090905,422.52770909090907
16,64771,1065.45837,4627244840476,0.49053,0.52387,1064.88354,0.57483,779,1,0.55294,0.64933,1,0.56147,0.57985,1,0.31408,0.73091,26.15608,1.00893,1,0.67804,0.75854,27.89147,1.00893,1,0,IMG22.PNG,305.7297454545454,424.94807272727263
17,64772,1065.47485,4627245005265,0.49026,0.52388,1064.88354,0.59131,779,1,0.47905,0.45603,1,0.48212,0.59309,1,0.31374,0.73194,25.62049,1.00893,1,0.67768,0.75976,28.02979,1.00893,1,0,IMG22.PNG,305.47839999999997,424.9573818181818
18,64773,1065.49133,4627245169618,0.49,0.5239,1064.88354,0.60779,779,1,0.47905,0.45603,1,0.48212,0.59309,1,0.3135,0.73309,25.33811,1.00893,1,0.67742,0.76034,28.05463,1.00893,1,0,IMG22.PNG,305.2363636363636,424.976
19,64774,1065.50781,4627245334953,0.49003,0.52507,1064.88354,0.62427,779,1,0.42241,0.52334,1,0.55971,0.61527,1,0.31339,0.73395,25.78387,1.00893,1,0.67733,0.76216,27.94416,1.00893,1,0,IMG22.PNG,305.2642909090909,426.06516363636365
20,64775,1065.52454,4627245502103,0.48901,0.52463,1064.88354,0.64099,779,1,0.49476,0.52805,1,0.40338,0.4869,1,0.31319,0.73512,25.02975,1.00893,1,0.67726,0.76267,27.97107,1.00893,1,0,IMG22.PNG,304.31476363636364,425.65556363636364
21,64776,1065.54053,4627245661731,0.48803,0.52421,1064.88354,0.65698,779,1,0.49476,0.52805,1,0.40338,0.4869,1,0.31302,0.73566,25.08682,1.00893,1,0.67718,0.76313,27.87388,1.00893,1,0,IMG22.PNG,303.4024727272727,425.26458181818174
22,64777,1065.55713,4627245827055,0.48804,0.52516,1064.88354,0.67358,779,1,0.47668,0.67279,1,0.5005,0.4552,1,0.31396,0.7358,25.87271,1.00893,1,0.6781,0.76402,28.04405,1.00893,1,0,IMG22.PNG,303.4117818181818,426.14894545454536
23,64778,1065.57349,4627245991141,0.48766,0.52667,1064.88354,0.68994,779,1,0.51184,0.68033,1,0.43094,0.49991,1,0.31467,0.73568,25.60791,1.00893,1,0.67878,0.76442,28.05766,1.00893,1,0,IMG22.PNG,303.05803636363635,427.5546181818181
24,64779,1065.58984,4627246155292,0.48729,0.52811,1064.88354,0.7063,779,1,0.51184,0.68033,1,0.43094,0.49991,1,0.31515,0.73583,25.85648,1.00893,1,0.67941,0.76463,27.91132,1.00893,1,0,IMG22.PNG,302.7136,428.8951272727272
25,64780,1065.60645,4627246320453,0.48689,0.52705,1064.88354,0.7229,779,1,0.50925,0.50017,1,0.42983,0.46091,1,0.31753,0.73502,25.33414,1.00893,1,0.68155,0.76423,27.81086,1.00893,1,0,IMG22.PNG,302.3412363636363,427.9083636363636
26,64781,1065.62292,4627246485797,0.48899,0.52487,1064.88354,0.73938,779,1,0.53212,0.55539,1,0.63427,0.29824,1,0.31946,0.73327,23.16977,1.00893,1,0.68304,0.76248,26.88488,1.00893,1,0,IMG22.PNG,304.2961454545454,425.8789818181817
27,64782,1065.63928,4627246649044,0.49099,0.52279,1064.88354,0.75574,779,1,0.53212,0.55539,1,0.63427,0.29824,1,0.32087,0.73261,22.88296,1.00893,1,0.68393,0.76193,26.82192,1.00893,1,0,IMG22.PNG,306.1579636363636,423.94269090909086
28,64783,1065.65649,4627246821187,0.49242,0.51806,1064.88354,0.77295,779,1,0.57783,0.43683,1,0.54176,0.15542,1,0.32266,0.731,23.94338,1.00893,1,0.68617,0.76148,26.49907,1.00893,1,0,IMG22.PNG,307.4891636363636,419.53949090909083
45,64800,1065.93494,4627249605277,0.60047,0.1953,1065.72131,0.21362,780,1,0.5536,0.11539,1,0.67581,0.14653,1,0.33417,0.73006,22.98403,1.00893,1,0.69712,0.76209,24.84948,1.00893,1,0,IMG22.PNG,408.07389090909084,119.07927272727272
46,64801,1065.95142,4627249770318,0.59977,0.19282,1065.72131,0.2301,780,1,0.5493,0.21634,1,0.6309,0.09975,1,0.33418,0.72994,22.98153,1.00893,1,0.69709,0.76187,24.43277,1.00893,1,0,IMG22.PNG,407.42225454545456,116.77061818181816
47,64802,1065.96777,4627249934329,0.59709,0.18881,1065.72131,0.24646,780,1,0.51087,0.11601,1,0.60289,0.14125,1,0.33395,0.73009,22.81851,1.00893,1,0.69686,0.76191,24.69946,1.00893,1,0,IMG22.PNG,404.92741818181815,113.03767272727272
48,64803,1065.9845,4627250100918,0.59473,0.18527,1065.72131,0.26318,780,1,0.51087,0.11601,1,0.60289,0.14125,1,0.33392,0.7301,22.84229,1.00893,1,0.69674,0.76196,24.78453,1.00893,1,0,IMG22.PNG,402.7304727272727,109.74225454545453
49,64804,1066.00085,4627250264946,0.599,0.18409,1065.72131,0.27954,780,1,0.63357,0.1797,1,0.70972,0.14858,1,0.33337,0.73029,22.85062,1.00893,1,0.69606,0.76224,24.51899,1.00893,1,0,IMG22.PNG,406.7054545454545,108.64378181818181
50,64805,1066.01709,4627250427557,0.59762,0.18198,1065.72131,0.29578,780,1,0.54785,0.14827,1,0.59751,0.1394,1,0.33312,0.73027,22.9276,1.00893,1,0.69577,0.76205,24.37451,1.00893,1,0,IMG22.PNG,405.4208,106.67956363636362
51,64806,1066.03369,4627250592722,0.59637,0.18007,1065.72131,0.31238,780,1,0.54785,0.14827,1,0.59751,0.1394,1,0.33278,0.73032,22.72515,1.00893,1,0.69531,0.76204,24.45598,1.00893,1,0,IMG22.PNG,404.25716363636354,104.90152727272726
52,64807,1066.04993,4627250755680,0.59916,0.17591,1065.72131,0.32861,780,1,0.58827,0.05442,1,0.72166,0.13116,1,0.33198,0.73042,22.8464,1.00893,1,0.69437,0.762,24.42172,1.00893,1,0,IMG22.PNG,406.8544,101.02894545454545
66,64821,1066.28003,4627253056282,0.6516,0.12761,1066.06628,0.21375,781,1,0.61116,0.08514,1,0.66885,0.10442,1,0.33012,0.73058,23.52499,1.00893,1,0.69201,0.76178,23.92445,1.00893,1,0,IMG22.PNG,455.67127272727265,56.06603636363636
67,64822,1066.29663,4627253222264,0.65347,0.12631,1066.06628,0.23035,781,1,0.65353,0.03665,1,0.70568,0.17964,1,0.33022,0.73118,22.8307,1.00893,1,0.69218,0.76241,24.02391,1.00893,1,0,IMG22.PNG,457.4120727272727,54.85585454545455
68,64823,1066.31311,4627253386943,0.65725,0.12801,1066.06628,0.24683,781,1,0.68719,0.08697,1,0.74071,0.22007,1,0.3303,0.73145,22.99315,1.00893,1,0.69213,0.76254,23.85564,1.00893,1,0,IMG22.PNG,460.93090909090904,56.43840000000001
69,64824,1066.32935,4627253549476,0.66058,0.12951,1066.06628,0.26306,781,1,0.68719,0.08697,1,0.74071,0.22007,1,0.33034,0.73197,22.8222,1.00893,1,0.69229,0.76298,23.98763,1.00893,1,0,IMG22.PNG,464.0308363636363,57.83476363636362
70,64825,1066.34583,4627253714798,0.66164,0.1288,1066.06628,0.27954,781,1,0.65567,0.06862,1,0.70373,0.16472,1,0.33014,0.73244,22.50758,1.00893,1,0.69219,0.7633,23.65608,1.00893,1,0,IMG22.PNG,465.01759999999996,57.17381818181818
71,64826,1066.36243,4627253881003,0.66186,0.12997,1066.06628,0.29614,781,1,0.64323,0.09626,1,0.68841,0.2058,1,0.33018,0.7328,22.3629,1.00893,1,0.69211,0.76348,23.65797,1.00893,1,0,IMG22.PNG,465.2224,58.262981818181814
72,64827,1066.37854,4627254041298,0.66204,0.13123,1066.06628,0.31226,781,1,0.64323,0.09626,1,0.68739,0.21397,1,0.33014,0.73306,22.21476,1.00893,1,0.69206,0.76375,23.76126,1.00045,1,0,IMG22.PNG,465.3899636363636,59.435927272727284
73,64828,1066.39502,4627254206576,0.66377,0.1323,1066.06628,0.32874,781,1,0.72292,0.1503,1,0.67393,0.15721,1,0.32999,0.73329,22.58067,1.00045,1,0.69196,0.7641,23.68497,0.99197,1,0,IMG22.PNG,467.0004363636363,60.431999999999995
74,64829,1066.41138,4627254369837,0.66174,0.13273,1066.06628,0.34509,781,1,0.60411,0.08528,1,0.63412,0.19812,1,0.32992,0.7335,22.69,0.99197,1,0.69181,0.76445,23.48373,0.98349,1,0,IMG22.PNG,465.11069090909086,60.832290909090894
75,64830,1066.42786,4627254534751,0.65992,0.13382,1066.06628,0.36157,781,1,0.60702,0.10062,1,0.63267,0.21494,1,0.32989,0.73367,22.44613,0.97515,1,0.69178,0.76448,23.52141,0.96667,1,0,IMG22.PNG,463.4164363636363,61.84698181818181
76,64831,1066.44434,4627254699262,0.66093,0.13423,1066.06628,0.37805,781,1,0.65762,0.05309,1,0.71072,0.23443,1,0.32962,0.73405,22.4939,0.95834,1,0.6916,0.76474,23.63379,0.95834,1,0,IMG22.PNG,464.35665454545455,62.22865454545453
77,64832,1066.46069,4627254862725,0.66116,0.13418,1066.06628,0.39441,781,1,0.63955,0.0418,1,0.69386,0.22423,1,0.32958,0.73399,22.59676,0.95,1,0.69149,0.76463,23.70975,0.95,1,0,IMG22.PNG,464.57076363636355,62.18210909090908
78,64833,1066.47705,4627255027026,0.66139,0.13397,1066.06628,0.41077,781,1,0.63955,0.0418,1,0.69499,0.21572,1,0.32941,0.73379,22.54257,0.95,1,0.69137,0.76465,23.61253,0.95849,1,0,IMG22.PNG,464.7848727272727,61.98661818181818
79,64834,1066.49353,4627255191502,0.66121,0.13396,1066.06628,0.42725,781,1,0.57882,0.09965,1,0.73421,0.16767,1,0.32901,0.73369,22.4212,0.96682,1,0.69112,0.76417,23.62304,0.9753,1,0,IMG22.PNG,464.61730909090903,61.97730909090908
80,64835,1066.51001,4627255356754,0.66142,0.13315,1066.06628,0.44373,781,1,0.64026,0.09515,1,0.6936,0.12712,1,0.32887,0.73365,22.54813,0.98364,1,0.69098,0.76406,23.58943,0.99212,1,0,IMG22.PNG,464.8128,61.223272727272715
81,64836,1066.52649,4627255520666,0.6616,0.13182,1066.06628,0.46021,781,1,0.63787,0.07998,1,0.69559,0.10936,1,0.32868,0.73316,22.17406,1.00045,1,0.69071,0.76389,23.50385,1.00893,1,0,IMG22.PNG,464.98036363636356,59.98516363636362
82,64837,1066.54272,4627255684009,0.66139,0.13065,1066.06628,0.47644,781,1,0.6672,0.01787,1,0.64358,0.17573,1,0.32837,0.73312,22.38793,1.00893,1,0.69032,0.76387,23.3776,1.00893,1,0,IMG22.PNG,464.7848727272727,58.89599999999999
83,64838,1066.5592,4627255848087,0.66181,0.13031,1066.06628,0.49292,781,1,0.63992,0.02802,1,0.70888,0.21217,1,0.32828,0.73308,22.36771,1.00893,1,0.69023,0.76377,23.47972,1.00893,1,0,IMG22.PNG,465.1758545454545,58.579490909090914
84,64839,1066.57568,4627256013282,0.66221,0.12999,1066.06628,0.5094,781,1,0.63992,0.02802,1,0.70888,0.21217,1,0.32818,0.73308,22.28922,1.00893,1,0.69009,0.76362,23.3718,1.00893,1,0,IMG22.PNG,465.54821818181813,58.28159999999999
85,64840,1066.59216,4627256177546,0.66235,0.12907,1066.06628,0.52588,781,1,0.58497,0.00117,1,0.74856,0.19765,1,0.32779,0.73297,22.24445,1.00893,1,0.68981,0.76372,23.20244,1.00893,1,0,IMG22.PNG,465.67854545454543,57.42516363636362
86,64841,1066.60864,4627256342305,0.66239,0.12704,1066.06628,0.54236,781,1,0.58738,0.00661,1,0.74059,0.11386,1,0.32783,0.73315,22.48736,1.00893,1,0.6898,0.76382,23.37148,1.00893,1,0,IMG22.PNG,465.7157818181818,55.535418181818166
87,64842,1066.625,4627256506122,0.66244,0.12513,1066.06628,0.55872,781,1,0.58738,0.00661,1,0.74059,0.11386,1,0.32772,0.73324,22.38332,1.00893,1,0.68973,0.76391,23.34468,1.00893,1,0,IMG22.PNG,465.76232727272725,53.757381818181805
88,64843,1066.64148,4627256670898,0.66222,0.12424,1066.06628,0.5752,781,1,0.56825,0.0331,1,0.74076,0.15286,1,0.32765,0.73324,22.0908,1.00893,1,0.68959,0.76414,23.25108,1.00893,1,0,IMG22.PNG,465.55752727272727,52.928872727272726
102,64857,1066.87146,4627258971069,0.7043,0.12599,1066.65784,0.21362,782,1,0.86366,0.24561,0,0.74677,0.52222,0,0.33147,0.72296,13.78253,1.01872,0,0.69168,0.76565,20.96336,1.00893,0,0,IMG22.PNG,504.7301818181818,54.557963636363624
103,64858,1066.8877,4627259133766,0.7043,0.12599,1066.65784,0.22986,782,1,0.86366,0.24561,0,0.74677,0.52222,0,0.33147,0.72296,13.78253,1.00893,0,0.69168,0.76565,20.96336,1.00893,0,0,IMG22.PNG,504.7301818181818,54.557963636363624
135,64890,1067.41406,4627264396912,0.71324,0.18463,1067.19995,0.21411,783,1,0.6579,0.11802,1,0.65802,0.33615,1,0.32685,0.7343,24.76242,0.94167,1,0.68905,0.76549,25.85529,0.94167,1,0,IMG22.PNG,513.052509090909,109.14647272727271
136,64891,1067.4303,4627264559493,0.70792,0.18687,1067.19995,0.23035,783,1,0.63321,0.19874,1,0.63364,0.23756,1,0.3266,0.7351,24.48967,0.94167,1,0.68907,0.76638,25.72664,0.94167,1,0,IMG22.PNG,508.1000727272727,111.23170909090909
137,64892,1067.44666,4627264723065,0.70297,0.18868,1067.19995,0.2467,783,1,0.6138,0.12307,1,0.64373,0.30881,1,0.32664,0.73533,24.37179,0.94167,1,0.68892,0.76689,25.70808,0.94167,1,0,IMG22.PNG,503.49207272727267,112.91665454545452
138,64893,1067.46338,4627264890514,0.69861,0.19029,1067.19995,0.26343,783,1,0.6138,0.12307,1,0.64373,0.30881,1,0.32678,0.73592,24.48922,0.94167,1,0.68901,0.76724,25.83125,0.94167,1,0,IMG22.PNG,499.433309090909,114.41541818181815
139,64894,1067.47961,4627265051965,0.69667,0.18818,1067.19995,0.27966,783,1,0.66372,0.13321,1,0.66362,0.17143,1,0.32693,0.73607,24.52627,0.94167,1,0.68926,0.76789,25.77175,0.94167,1,0,IMG22.PNG,497.62734545454543,112.45119999999997
140,64895,1067.49609,4627265216947,0.69364,0.18518,1067.19995,0.29614,783,1,0.57792,0.05536,1,0.70037,0.20705,1,0.32698,0.73606,24.53563,0.94167,1,0.68948,0.7682,26.02782,0.94167,1,0,IMG22.PNG,494.8066909090909,109.65847272727272
141,64896,1067.51245,4627265381322,0.69093,0.18184,1067.19995,0.3125,783,1,0.5762,0.04703,1,0.70266,0.18974,1,0.32704,0.73616,24.70394,0.95,1,0.68957,0.76833,25.91515,0.95849,1,0,IMG22.PNG,492.2839272727273,106.54923636363635
155,64910,1067.74243,4627267681090,0.66308,0.16349,1067.52893,0.2135,784,1,0.56737,0.08064,1,0.71019,0.20196,1,0.33092,0.73638,25.03017,0.96697,1,0.69342,0.77069,25.74113,0.95849,1,0,IMG22.PNG,466.35810909090907,89.46705454545453
156,64911,1067.75891,4627267845164,0.66152,0.16228,1067.52893,0.22998,784,1,0.56916,0.08869,1,0.71019,0.20196,1,0.33114,0.73656,24.88471,0.95849,1,0.69363,0.77071,25.62366,0.95849,1,0,IMG22.PNG,464.9058909090909,88.34065454545454
157,64912,1067.77539,4627268010642,0.65602,0.16181,1067.52893,0.24646,784,1,0.55969,0.09358,1,0.58728,0.2159,1,0.33147,0.73673,24.52674,0.96682,1,0.69405,0.77086,25.63478,0.9753,1,0,IMG22.PNG,459.78589090909094,87.90312727272727
158,64913,1067.79175,4627268173554,0.65285,0.16128,1067.52893,0.26282,784,1,0.57392,0.09338,1,0.63057,0.2124,1,0.33178,0.73663,25.01521,0.98364,1,0.69429,0.77099,25.60867,0.99212,1,0,IMG22.PNG,456.8349090909091,87.40974545454546
159,64914,1067.80823,4627268338156,0.64999,0.15993,1067.52893,0.2793,784,1,0.57053,0.07792,1,0.63196,0.19595,1,0.33185,0.73662,25.01491,1.00045,1,0.69431,0.77123,25.73966,1.00893,1,0,IMG22.PNG,454.172509090909,86.15301818181817
160,64915,1067.82458,4627268502460,0.65387,0.16177,1067.52893,0.29565,784,1,0.69074,0.13745,1,0.75697,0.25226,1,0.33246,0.73702,24.75395,1.00893,1,0.69483,0.77129,25.86679,1.00893,1,0,IMG22.PNG,457.7844363636363,87.8658909090909
161,64916,1067.84094,4627268666138,0.65788,0.16301,1067.52893,0.31201,784,1,0.70396,0.12362,1,0.76405,0.24965,1,0.33263,0.73681,24.62807,1.00893,1,0.695,0.7713,25.78558,1.00893,1,0,IMG22.PNG,461.5173818181818,89.02021818181817
162,64917,1067.85767,4627268833496,0.6615,0.16414,1067.52893,0.32874,784,1,0.70396,0.12362,1,0.76405,0.24965,1,0.33275,0.73701,24.76182,1.00893,1,0.69517,0.77155,25.56631,1.00893,1,0,IMG22.PNG,464.88727272727266,90.07214545454545
163,64918,1067.8739,4627268995135,0.66388,0.1664,1067.52893,0.34497,784,1,0.63118,0.14399,1,0.79642,0.28362,1,0.33286,0.73708,24.75315,1.00893,1,0.69526,0.77168,25.52182,1.00893,1,0,IMG22.PNG,467.10283636363636,92.17599999999999
164,64919,1067.89014,4627269157613,0.66713,0.16883,1067.52893,0.36121,784,1,0.67419,0.14672,1,0.80321,0.298,1,0.33293,0.73714,24.79082,1.00893,1,0.6952,0.77189,25.56268,1.00893,1,0,IMG22.PNG,470.1282909090909,94.4381090909091
165,64920,1067.90662,4627269322497,0.67008,0.17121,1067.52893,0.37769,784,1,0.67419,0.14672,1,0.80143,0.30534,1,0.33305,0.7371,24.90774,1.00893,1,0.69523,0.77188,25.53378,1.00045,1,0,IMG22.PNG,472.8744727272727,96.65367272727272
166,64921,1067.9231,4627269487192,0.67037,0.17242,1067.52893,0.39417,784,1,0.66057,0.10146,1,0.69425,0.3014,1,0.33312,0.73699,25.0008,1.00045,1,0.69538,0.77172,25.57744,0.99197,1,0,IMG22.PNG,473.1444363636364,97.78007272727271
167,64922,1067.93958,4627269651887,0.67262,0.17348,1067.52893,0.41064,784,1,0.66152,0.11839,1,0.79606,0.28149,1,0.33315,0.73695,25.01089,0.99197,1,0.69534,0.77166,25.55194,0.98349,1,0,IMG22.PNG,475.2389818181818,98.76683636363636
168,64923,1067.9563,4627269818862,0.67469,0.17474,1067.52893,0.42737,784,1,0.66255,0.12574,1,0.79429,0.28917,1,0.33321,0.73688,25.04323,0.98349,1,0.69539,0.77138,25.66819,0.975,1,0,IMG22.PNG,477.1659636363636,99.93978181818181
182,64937,1068.18579,4627272113704,0.67214,0.16707,1067.97241,0.21338,785,1,0.61391,-0.00521,1,0.74452,0.2852,1,0.33165,0.73592,24.94403,1.00893,1,0.69366,0.76951,25.76628,1.00893,1,0,IMG22.PNG,474.7921454545454,92.79970909090908
183,64938,1068.20227,4627272278694,0.67256,0.16551,1067.97241,0.22986,785,1,0.61391,-0.00521,1,0.7431,0.29269,1,0.33152,0.73615,24.85706,1.00893,1,0.69351,0.76963,26.13212,1.00045,1,0,IMG22.PNG,475.1831272727273,91.3474909090909
184,64939,1068.21875,4627272444064,0.67132,0.16479,1067.97241,0.24634,785,1,0.65368,0.03405,1,0.65171,0.27388,1,0.33109,0.73619,24.93103,1.00045,1,0.69312,0.76935,25.64893,0.99197,1,0,IMG22.PNG,474.0288,90.67723636363635
185,64940,1068.23523,4627272608043,0.67027,0.16335,1067.97241,0.26282,785,1,0.61074,0.02931,1,0.69615,0.2512,1,0.33101,0.7362,24.88774,0.99197,1,0.693,0.76933,25.83125,0.98349,1,0,IMG22.PNG,473.05134545454547,89.33672727272726
186,64941,1068.25159,4627272772429,0.66934,0.16252,1067.97241,0.27917,785,1,0.61215,0.03751,1,0.69502,0.25919,1,0.33071,0.7362,24.81719,0.98349,1,0.6928,0.76928,25.97471,0.975,1,0,IMG22.PNG,472.1856,88.56407272727272
187,64942,1068.26807,4627272936420,0.66922,0.16325,1067.97241,0.29565,785,1,0.6237,0.13034,1,0.71028,0.22277,1,0.3304,0.73602,24.91214,0.975,1,0.69225,0.76889,25.87556,0.975,1,0,IMG22.PNG,472.0738909090909,89.24363636363636
188,64943,1068.28442,4627273099959,0.66994,0.16637,1067.97241,0.31201,785,1,0.60956,0.22127,1,0.75778,0.23,1,0.33002,0.73601,24.93072,0.975,1,0.69191,0.76863,26.08277,0.975,1,0,IMG22.PNG,472.7441454545454,92.1480727272727
189,64944,1068.3009,4627273265633,0.67059,0.16954,1067.97241,0.32849,785,1,0.61099,0.22783,1,0.75631,0.23806,1,0.33002,0.73602,24.97568,0.96667,1,0.69182,0.76843,25.96788,0.96667,1,0,IMG22.PNG,473.34923636363635,95.09905454545454
190,64945,1068.3175,4627273431522,0.67282,0.17102,1067.97241,0.34509,785,1,0.63843,0.22011,1,0.80056,0.18388,1,0.32953,0.73545,25.20134,0.95834,1,0.69148,0.76808,25.99864,0.95834,1,0,IMG22.PNG,475.42516363636355,96.4768
191,64946,1068.33362,4627273592786,0.67315,0.17577,1067.97241,0.36121,785,1,0.60518,0.19926,1,0.75568,0.3613,1,0.32936,0.73518,25.43372,0.95,1,0.69127,0.76803,26.16352,0.95,1,0,IMG22.PNG,475.73236363636363,100.89861818181818
192,64947,1068.35022,4627273758673,0.67352,0.17946,1067.97241,0.37781,785,1,0.60344,0.19126,1,0.76102,0.33739,1,0.32933,0.73519,25.485,0.95962,1,0.69114,0.76788,26.04499,0.97789,1,0,IMG22.PNG,476.0768,104.33367272727273
193,64948,1068.3667,4627273923450,0.67257,0.17862,1067.97241,0.39429,785,1,0.5679,0.14913,1,0.73122,0.16793,1,0.32918,0.73515,25.46837,0.99584,1,0.69093,0.76752,26.3676,1.01411,1,0,IMG22.PNG,475.1924363636363,103.55170909090909
194,64949,1068.38293,4627274086062,0.67155,0.1767,1067.97241,0.41052,785,1,0.56019,0.11622,1,0.73218,0.14101,1,0.32909,0.73508,25.46257,1.03206,1,0.69086,0.7675,26.19987,1.05033,1,0,IMG22.PNG,474.24290909090905,101.76436363636363
195,64950,1068.39941,4627274250703,0.67057,0.17368,1067.97241,0.427,785,1,0.5528,0.08518,1,0.73707,0.10546,1,0.32911,0.73509,25.49625,1.06827,1,0.69088,0.7675,26.2462,1.08654,1,0,IMG22.PNG,473.3306181818181,98.95301818181818
196,64951,1068.41602,4627274415883,0.67002,0.17137,1067.97241,0.4436,785,1,0.55642,0.08147,1,0.75393,0.13649,1,0.32914,0.73527,25.5061,1.08654,1,0.6909,0.76788,26.42553,1.08654,1,0,IMG22.PNG,472.8186181818181,96.80261818181818
197,64952,1068.43225,4627274578665,0.67043,0.17063,1067.97241,0.45984,785,1,0.57486,0.12011,1,0.78941,0.1797,1,0.32921,0.7353,25.6003,1.08654,1,0.6911,0.76817,26.39251,1.08654,1,0,IMG22.PNG,473.2002909090908,96.11374545454545
198,64953,1068.44861,4627274742940,0.67082,0.16994,1067.97241,0.4762,785,1,0.57486,0.12011,1,0.78941,0.1797,1,0.32926,0.73552,25.42249,1.08654,1,0.6911,0.76817,26.39251,1.08654,1,0,IMG22.PNG,473.5633454545454,95.47141818181818
199,64954,1068.46521,4627274908186,0.67199,0.16666,1067.97241,0.4928,785,1,0.60392,0.03332,1,0.80983,0.10277,1,0.32949,0.73601,25.2774,1.08654,1,0.69128,0.76844,26.35627,1.08654,1,0,IMG22.PNG,474.652509090909,92.41803636363636
