,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,USER,IMGID,FPOGXp,FPOGYp
12,6733,111.8601,1005606485711,0.52742,0.59808,111.41618,0.44392,113,1,0.53747,0.76437,1,0.49279,0.55248,1,0.20847,0.48775,30.05484,0.9375,1,0.58497,0.53739,29.91508,1.0,1,0,IMG22.PNG,340.0709818181818,494.0308363636363
13,6734,111.8766,1005606650687,0.527,0.60016,111.41618,0.46042,113,1,0.53747,0.76437,1,0.49279,0.55248,1,0.20788,0.48775,30.41496,0.9375,1,0.58445,0.53769,29.98478,1.0,1,0,IMG22.PNG,339.68,495.9671272727273
14,6735,111.89297,1005606814339,0.52835,0.5999,111.41618,0.47678,113,1,0.5793,0.60662,1,0.55567,0.57801,1,0.20591,0.48878,30.31312,0.9375,1,0.5825,0.53788,30.04158,1.0,1,0,IMG22.PNG,340.93672727272724,495.72509090909085
15,6736,111.90952,1005606979951,0.52991,0.59857,111.41618,0.49334,113,1,0.5702,0.55656,1,0.58336,0.56086,1,0.2048,0.48857,30.32088,0.9375,1,0.58169,0.53768,30.08246,1.0,1,0,IMG22.PNG,342.3889454545454,494.48698181818185
16,6737,111.92578,1005607142496,0.53137,0.59732,111.41618,0.5096,113,1,0.5702,0.55656,1,0.58336,0.56086,1,0.20435,0.48838,30.67888,0.9375,1,0.58089,0.53743,29.958,1.0,1,0,IMG22.PNG,343.7480727272727,493.3233454545454
17,6738,111.94209,1005607305612,0.52928,0.59518,111.41618,0.52591,113,1,0.47406,0.58453,1,0.4504,0.46844,1,0.2014,0.48728,29.87502,0.9375,1,0.57795,0.53603,30.48808,1.0,1,0,IMG22.PNG,341.8024727272727,491.3312
18,6739,111.95839,1005607468614,0.52277,0.59071,111.41618,0.54221,113,1,0.20062,0.47934,1,0.41554,0.40701,1,0.19796,0.48435,29.76471,0.9375,1,0.57405,0.53302,30.47601,1.0,1,0,IMG22.PNG,335.7422545454545,487.17003636363626
19,6740,111.97478,1005607632505,0.49471,0.57071,111.41618,0.54221,113,0,0.20062,0.47934,1,0.41554,0.40701,1,0.19696,0.48382,29.1085,0.9375,1,0.57299,0.53272,29.93953,1.0,1,0,IMG22.PNG,309.6209454545454,468.55185454545455
20,6741,111.99113,1005607796027,0.3515,0.49802,111.41618,0.54221,113,0,0.20982,0.4993,1,0.20677,0.35135,1,0.1943,0.48266,28.4785,0.9375,1,0.56999,0.53099,30.16643,1.0,1,0,IMG22.PNG,176.30545454545452,400.8840727272727
21,6742,112.00759,1005607960640,0.31951,0.46073,111.41618,0.54221,113,0,0.28317,0.43548,1,0.22787,0.33683,1,0.1935,0.48178,30.0181,0.9375,1,0.56955,0.53141,30.0026,1.0,1,0,IMG22.PNG,146.52567272727273,366.1704727272727
22,6743,112.02415,1005608126239,0.23978,0.39921,111.41618,0.54221,113,0,0.28317,0.43548,1,0.22787,0.33683,1,0.19303,0.48146,30.08391,0.9375,1,0.5692,0.53131,30.00209,1.0,1,0,IMG22.PNG,72.3042909090909,308.9009454545454
23,6744,112.04048,1005608289507,0.24303,0.39686,111.41618,0.54221,113,0,0.26284,0.47748,1,0.22971,0.31152,1,0.19183,0.48106,30.16593,0.9375,1,0.56815,0.53115,29.66367,1.0,1,0,IMG22.PNG,75.32974545454545,306.71330909090904
24,6745,112.05692,1005608453963,0.24043,0.39903,111.41618,0.54221,113,0,0.24698,0.47699,1,0.2235,0.32975,1,0.19117,0.48092,30.49963,0.9375,1,0.56761,0.5312,29.63406,1.0,1,0,IMG22.PNG,72.90938181818181,308.7333818181818
32,6753,112.18826,1005609767364,0.24905,0.31704,112.02415,0.16411,114,1,0.12363,0.17942,1,0.35628,0.17376,1,0.19074,0.48912,28.43053,0.9375,1,0.5673,0.53666,27.94095,1.0,1,0,IMG22.PNG,80.93381818181817,232.40814545454543
33,6754,112.20464,1005609931110,0.24554,0.31075,112.02415,0.18049,114,1,0.14629,0.31788,1,0.26743,0.16507,1,0.19198,0.49043,27.43639,0.9375,1,0.56857,0.53776,27.76772,1.0,1,0,IMG22.PNG,77.66632727272727,226.55272727272728
34,6755,112.22122,1005610096931,0.24256,0.30542,112.02415,0.19707,114,1,0.14629,0.31788,1,0.26743,0.16507,1,0.19252,0.49,28.68073,0.9375,1,0.56915,0.53818,27.67092,1.0,1,0,IMG22.PNG,74.89221818181818,221.59098181818183
35,6756,112.23764,1005610261098,0.24357,0.29724,112.02415,0.21349,114,1,0.1818,0.20631,1,0.33157,0.17565,1,0.19499,0.49161,27.88161,0.9375,1,0.5717,0.53995,27.40293,1.0,1,0,IMG22.PNG,75.83243636363636,213.97614545454545
36,6757,112.25404,1005610425060,0.2432,0.26046,112.02415,0.21349,114,0,0.20333,0.20741,1,0.2561,0.11505,1,0.1963,0.49156,27.80955,0.9375,1,0.57319,0.54051,27.15617,1.0,1,0,IMG22.PNG,75.488,179.7373090909091
37,6758,112.27048,1005610589584,0.23646,0.21085,112.02415,0.21349,114,0,0.20333,0.20741,1,0.2561,0.11505,1,0.19689,0.49207,27.05584,0.9375,1,0.57386,0.54091,27.00368,1.0,1,0,IMG22.PNG,69.21367272727272,133.5549090909091
38,6759,112.28699,1005610754596,0.23228,0.20091,112.02415,0.21349,114,0,0.2349,0.20582,1,0.21298,0.15624,1,0.19877,0.49137,27.70359,0.9375,1,0.57569,0.54184,27.02993,1.0,1,0,IMG22.PNG,65.32247272727271,124.30167272727272
46,6767,112.41837,1005612068397,0.25905,0.17664,112.25404,0.16434,115,1,0.24372,0.19583,1,0.2582,0.16232,1,0.2024,0.4871,27.55269,0.9375,1,0.58012,0.54002,26.35943,1.0,1,0,IMG22.PNG,90.24290909090908,101.70850909090908
47,6768,112.43472,1005612231903,0.25679,0.17539,112.25404,0.18069,115,1,0.22639,0.16032,1,0.23747,0.16292,1,0.20219,0.48676,27.39258,0.9375,1,0.58002,0.53911,26.32992,1.0,1,0,IMG22.PNG,88.13905454545456,100.5448727272727
48,6769,112.45122,1005612396904,0.25961,0.1744,112.25404,0.19718,115,1,0.27169,0.13756,1,0.3152,0.18751,1,0.20199,0.48668,27.24652,0.9375,1,0.57993,0.53857,26.38542,1.0,1,0,IMG22.PNG,90.76421818181818,99.62327272727272
49,6770,112.46761,1005612560818,0.26203,0.17355,112.25404,0.21358,115,1,0.27169,0.13756,1,0.3152,0.18751,1,0.20186,0.48651,27.16457,0.9375,1,0.57981,0.53817,26.24249,1.0,1,0,IMG22.PNG,93.01701818181816,98.83200000000001
50,6771,112.48411,1005612725814,0.26032,0.17514,112.25404,0.23007,115,1,0.24552,0.19429,1,0.22721,0.20057,1,0.20176,0.48676,27.18865,0.9375,1,0.57984,0.53728,26.25094,1.0,1,0,IMG22.PNG,91.42516363636362,100.31214545454544
51,6772,112.50045,1005612889182,0.26174,0.17394,112.25404,0.24641,115,1,0.20488,0.1085,1,0.36114,0.20346,1,0.20143,0.48728,27.17837,0.9375,1,0.57952,0.53722,26.12136,1.0,1,0,IMG22.PNG,92.74705454545452,99.19505454545455
52,6773,112.51686,1005613053310,0.26299,0.17289,112.25404,0.26283,115,1,0.20488,0.1085,1,0.36114,0.20346,1,0.20126,0.48744,27.08802,0.9375,1,0.57949,0.53716,26.06529,1.0,1,0,IMG22.PNG,93.9106909090909,98.21759999999998
53,6774,112.53337,1005613218416,0.26355,0.17439,112.25404,0.27934,115,1,0.24377,0.25508,1,0.30261,0.14489,1,0.20095,0.48798,26.85465,0.9375,1,0.57924,0.53674,26.20579,1.0,1,0,IMG22.PNG,94.432,99.61396363636362
54,6775,112.54972,1005613381904,0.26271,0.17667,112.25404,0.29568,115,1,0.20038,0.23201,1,0.29451,0.20314,1,0.20081,0.48794,26.88614,0.9375,1,0.5791,0.53662,26.21312,1.0,1,0,IMG22.PNG,93.65003636363636,101.73643636363634
55,6776,112.56613,1005613546031,0.26194,0.17871,112.25404,0.3121,115,1,0.20038,0.23201,1,0.29451,0.20314,1,0.20048,0.48777,26.71029,0.9375,1,0.57901,0.5364,25.94256,1.0,1,0,IMG22.PNG,92.93323636363637,103.6354909090909
56,6777,112.58261,1005613710829,0.26121,0.17722,112.25404,0.32858,115,1,0.19961,0.12699,1,0.29337,0.16786,1,0.20015,0.48772,26.66529,0.9375,1,0.57855,0.53598,25.92019,1.0,1,0,IMG22.PNG,92.25367272727271,102.24843636363634
57,6778,112.599,1005613874716,0.2622,0.17759,112.25404,0.34496,115,1,0.23868,0.18768,1,0.32737,0.18303,1,0.19967,0.48786,27.00758,0.9375,1,0.57811,0.53597,25.96224,1.0,1,0,IMG22.PNG,93.17527272727271,102.59287272727272
58,6779,112.61549,1005614039673,0.2631,0.17793,112.25404,0.36146,115,1,0.23868,0.18768,1,0.32737,0.18303,1,0.19942,0.48815,26.99094,0.9375,1,0.57788,0.53611,25.99196,1.0,1,0,IMG22.PNG,94.0130909090909,102.90938181818181
59,6780,112.63194,1005614204073,0.26439,0.17736,112.25404,0.3779,115,1,0.25684,0.20179,1,0.33114,0.12697,1,0.19855,0.4893,26.61179,0.9375,1,0.57679,0.53666,26.26514,1.0,1,0,IMG22.PNG,95.21396363636364,102.37876363636362
60,6781,112.64828,1005614367535,0.26401,0.17675,112.25404,0.39425,115,1,0.25782,0.1694,1,0.25176,0.15444,1,0.19796,0.48997,26.42936,0.9375,1,0.57647,0.53685,25.92799,1.0,1,0,IMG22.PNG,94.8602181818182,101.81090909090908
61,6782,112.66469,1005614531574,0.26365,0.17618,112.25404,0.41065,115,1,0.25782,0.1694,1,0.25176,0.15444,1,0.19758,0.48984,26.95974,0.9375,1,0.57598,0.53711,26.06838,1.0,1,0,IMG22.PNG,94.52509090909089,101.28029090909091
62,6783,112.68114,1005614696110,0.26266,0.17558,112.25404,0.4271,115,1,0.22655,0.18858,1,0.24711,0.13178,1,0.19645,0.49077,26.99744,0.9375,1,0.57479,0.53761,25.9188,1.0,1,0,IMG22.PNG,93.60349090909091,100.72174545454546
63,6784,112.69761,1005614860786,0.26264,0.17622,112.25404,0.44357,115,1,0.22624,0.22646,1,0.29816,0.16046,1,0.19579,0.49137,27.18622,0.9375,1,0.57411,0.5378,26.04178,1.0,1,0,IMG22.PNG,93.58487272727271,101.31752727272725
64,6785,112.71411,1005615025813,0.26263,0.17682,112.25404,0.46008,115,1,0.22624,0.22646,1,0.29816,0.16046,1,0.19527,0.49178,27.05508,0.9375,1,0.57362,0.53812,26.25238,1.0,1,0,IMG22.PNG,93.57556363636361,101.87607272727273
65,6786,112.73048,1005615189463,0.26144,0.17606,112.25404,0.47644,115,1,0.17836,0.11655,1,0.27542,0.19162,1,0.19405,0.49255,27.29347,0.9375,1,0.57246,0.53832,26.16952,1.0,1,0,IMG22.PNG,92.46778181818182,101.1685818181818
66,6787,112.74697,1005615354395,0.26244,0.17677,112.25404,0.49294,115,1,0.29275,0.2032,1,0.29261,0.19329,1,0.19356,0.49304,27.33009,0.9375,1,0.57203,0.53835,26.22645,1.0,1,0,IMG22.PNG,93.3986909090909,101.82952727272728
67,6788,112.76334,1005615518106,0.26339,0.17745,112.25404,0.50931,115,1,0.29275,0.2032,1,0.29261,0.19329,1,0.19318,0.4935,27.35688,0.9375,1,0.57164,0.53839,26.21894,1.0,1,0,IMG22.PNG,94.28305454545455,102.46254545454545
68,6789,112.77972,1005615681880,0.26304,0.1753,112.25404,0.52568,115,1,0.23531,0.08538,1,0.26847,0.12789,1,0.19241,0.49407,27.45782,0.9375,1,0.57105,0.53868,26.27192,1.0,1,0,IMG22.PNG,93.95723636363635,100.46109090909091
69,6790,112.79623,1005615847049,0.26366,0.17398,112.25404,0.5422,115,1,0.3045,0.10907,1,0.26371,0.15212,1,0.19218,0.49437,27.3878,0.9375,1,0.57089,0.53899,26.46084,1.0,1,0,IMG22.PNG,94.53439999999999,99.23229090909089
70,6791,112.81261,1005616010797,0.26424,0.17275,112.25404,0.55857,115,1,0.3045,0.10907,1,0.26371,0.15212,1,0.19211,0.49457,27.39907,0.9375,1,0.5707,0.53901,26.36957,1.0,1,0,IMG22.PNG,95.07432727272725,98.0872727272727
71,6792,112.82902,1005616174852,0.26365,0.17294,112.25404,0.57498,115,1,0.27448,0.15134,1,0.21135,0.20846,1,0.19188,0.49502,27.56769,0.9375,1,0.5706,0.5394,26.5457,1.0,1,0,IMG22.PNG,94.52509090909089,98.26414545454546
72,6793,112.84551,1005616339847,0.26274,0.17287,112.25404,0.59148,115,1,0.24949,0.21768,1,0.21007,0.12238,1,0.19172,0.49538,27.73926,0.9375,1,0.57049,0.53965,26.58332,1.0,1,0,IMG22.PNG,93.6779636363636,98.1989818181818
73,6794,112.86198,1005616504563,0.26187,0.17279,112.25404,0.60795,115,1,0.24949,0.21768,1,0.21007,0.12238,1,0.19154,0.4957,27.54138,0.9375,1,0.57033,0.53977,26.70906,1.0,1,0,IMG22.PNG,92.86807272727272,98.12450909090909
74,6795,112.87826,1005616667256,0.26159,0.17223,112.25404,0.62422,115,1,0.2766,0.14892,1,0.22516,0.15267,1,0.19128,0.49578,27.86215,0.9375,1,0.56995,0.53984,26.97818,1.0,1,0,IMG22.PNG,92.60741818181816,97.60319999999999
75,6796,112.89468,1005616831451,0.26195,0.17257,112.25404,0.64064,115,1,0.2628,0.25205,1,0.28906,0.12015,1,0.1911,0.49579,27.92624,0.9375,1,0.56983,0.5398,27.18832,1.0,1,0,IMG22.PNG,92.94254545454547,97.91970909090908
76,6797,112.91121,1005616996811,0.26229,0.1729,112.25404,0.65717,115,1,0.2628,0.25205,1,0.28906,0.12015,1,0.19092,0.49574,27.90316,0.9375,1,0.56963,0.53968,27.07239,1.0,1,0,IMG22.PNG,93.25905454545456,98.22690909090907
77,6798,112.9276,1005617160784,0.26254,0.17312,112.25404,0.67357,115,1,0.303,0.18223,1,0.2428,0.18212,1,0.19069,0.49541,27.7699,0.9375,1,0.56956,0.53916,27.03527,1.0,1,0,IMG22.PNG,93.4917818181818,98.43170909090908
78,6799,112.94409,1005617325640,0.26299,0.1718,112.25404,0.69006,115,1,0.30849,0.10517,1,0.25576,0.12754,1,0.19082,0.49504,27.76696,0.9375,1,0.56946,0.53886,27.20873,1.0,1,0,IMG22.PNG,93.9106909090909,97.20290909090909
79,6800,112.96043,1005617488958,0.26343,0.17054,112.25404,0.70639,115,1,0.30849,0.10517,1,0.25576,0.12754,1,0.19077,0.49455,28.12026,0.9375,1,0.56946,0.53853,27.26074,1.0,1,0,IMG22.PNG,94.3202909090909,96.02996363636363
80,6801,112.97692,1005617653925,0.26359,0.17057,112.25404,0.72289,115,1,0.30027,0.18881,1,0.24085,0.15434,1,0.19077,0.49355,27.98031,0.9375,1,0.56955,0.53792,27.30342,1.0,1,0,IMG22.PNG,94.46923636363634,96.0578909090909
81,6802,112.99329,1005617817580,0.26418,0.16974,112.25404,0.73925,115,1,0.32775,0.13498,1,0.25377,0.13033,1,0.19076,0.49294,28.2052,0.9375,1,0.56945,0.53761,27.61688,1.0,1,0,IMG22.PNG,95.01847272727274,95.28523636363636
82,6803,113.00974,1005617982038,0.26474,0.16895,112.25404,0.7557,115,1,0.32775,0.13498,1,0.25377,0.13033,1,0.1908,0.49267,28.09876,0.9375,1,0.56946,0.53752,27.63269,1.0,1,0,IMG22.PNG,95.5397818181818,94.54981818181817
83,6804,113.02618,1005618146481,0.26477,0.16835,112.25404,0.77214,115,1,0.29187,0.12412,1,0.24028,0.1563,1,0.19069,0.49269,28.34942,0.9375,1,0.56931,0.5378,27.681,1.0,1,0,IMG22.PNG,95.56770909090909,93.99127272727272
84,6805,113.04266,1005618311226,0.26606,0.16679,112.25404,0.78862,115,1,0.30394,0.17363,1,0.30615,0.19726,1,0.19071,0.49303,28.45652,0.9375,1,0.56924,0.53803,27.71462,1.0,1,0,IMG22.PNG,96.76858181818183,92.53905454545453
85,6806,113.05909,1005618475631,0.26763,0.1673,112.25404,0.80505,115,1,0.30394,0.17363,1,0.30615,0.19726,1,0.1907,0.49326,28.25032,0.9375,1,0.5693,0.5383,27.54387,1.0,1,0,IMG22.PNG,98.23010909090907,93.01381818181818
86,6807,113.07543,1005618639008,0.26907,0.1677,112.25404,0.8214,115,1,0.29705,0.24316,1,0.28888,0.15722,1,0.1907,0.49366,28.28667,0.9375,1,0.56903,0.53895,27.68277,1.0,1,0,IMG22.PNG,99.57061818181815,93.3861818181818
87,6808,113.092,1005618804705,0.26991,0.16743,112.25404,0.83797,115,1,0.30223,0.14087,1,0.30172,0.16879,1,0.19076,0.49386,28.40846,0.9375,1,0.56906,0.53913,27.89537,1.0,1,0,IMG22.PNG,100.35258181818179,93.13483636363635
88,6809,113.10841,1005618968786,0.27076,0.16716,112.25404,0.85437,115,1,0.30223,0.14087,1,0.30172,0.16879,1,0.19085,0.49404,28.46085,0.9375,1,0.56905,0.53927,27.84081,1.0,1,0,IMG22.PNG,101.14385454545454,92.88349090909091
89,6810,113.12485,1005619133210,0.27078,0.16705,112.25404,0.87081,115,1,0.24487,0.15184,1,0.2295,0.15031,1,0.19094,0.49391,28.66805,0.9375,1,0.5693,0.53931,27.98644,1.0,1,0,IMG22.PNG,101.16247272727274,92.7810909090909
90,6811,113.14122,1005619296926,0.26928,0.16698,112.25404,0.88718,115,1,0.17261,0.13115,1,0.33084,0.13698,1,0.19105,0.494,28.53112,0.9375,1,0.5694,0.53899,28.10421,1.0,1,0,IMG22.PNG,99.7661090909091,92.71592727272726
91,6812,113.15769,1005619461641,0.26779,0.16691,112.25404,0.90366,115,1,0.17261,0.13115,1,0.33084,0.13698,1,0.19106,0.49401,28.53161,0.9375,1,0.56943,0.53892,28.15136,1.0,1,0,IMG22.PNG,98.37905454545451,92.65076363636364
92,6813,113.17406,1005619625379,0.26717,0.16594,112.25404,0.92003,115,1,0.18083,0.15001,1,0.24896,0.18818,1,0.19128,0.49314,28.82848,0.9375,1,0.56947,0.5382,28.13803,1.0,1,0,IMG22.PNG,97.80189090909091,91.74778181818182
93,6814,113.19055,1005619790240,0.26692,0.16458,112.25404,0.93652,115,1,0.21228,0.12452,1,0.26587,0.1025,1,0.1914,0.49243,28.89683,0.9375,1,0.56945,0.53753,28.00712,1.0,1,0,IMG22.PNG,97.56916363636363,90.48174545454545
94,6815,113.20686,1005619953288,0.26667,0.16321,112.25404,0.95282,115,1,0.21228,0.12452,1,0.26587,0.1025,1,0.19143,0.49228,28.78712,0.9375,1,0.56941,0.53729,27.93023,1.0,1,0,IMG22.PNG,97.33643636363637,89.20639999999999
95,6816,113.22338,1005620118515,0.26723,0.16419,112.25404,0.96935,115,1,0.25159,0.19778,1,0.26624,0.21961,1,0.19159,0.49124,28.8026,0.9375,1,0.56966,0.53658,28.14116,1.0,1,0,IMG22.PNG,97.85774545454547,90.1186909090909
96,6817,113.23972,1005620281824,0.26688,0.16435,112.25404,0.98568,115,1,0.27467,0.17168,1,0.27881,0.1686,1,0.19184,0.49112,28.94257,0.9375,1,0.56966,0.53604,28.10726,1.0,1,0,IMG22.PNG,97.53192727272727,90.26763636363636
97,6818,113.25624,1005620447075,0.26654,0.16451,112.25404,1.0022,115,1,0.27467,0.17168,1,0.27881,0.1686,1,0.19186,0.49101,29.01704,0.9375,1,0.56969,0.53594,28.034,1.0,1,0,IMG22.PNG,97.21541818181818,90.4165818181818
98,6819,113.27274,1005620612078,0.26699,0.16394,112.25404,1.0187,115,1,0.29262,0.18093,1,0.22377,0.1595,1,0.19206,0.49067,29.10206,0.9375,1,0.56986,0.5357,28.08601,1.0,1,0,IMG22.PNG,97.63432727272728,89.88596363636363
99,6820,113.28901,1005620774760,0.26624,0.16408,112.25404,1.03497,115,1,0.28968,0.15888,1,0.20462,0.16689,1,0.19206,0.49073,29.10025,0.9375,1,0.5697,0.53592,28.05833,1.0,1,0,IMG22.PNG,96.93614545454543,90.0162909090909
100,6821,113.30553,1005620940056,0.2655,0.16423,112.25404,1.0515,115,1,0.28968,0.15888,1,0.20462,0.16689,1,0.19209,0.49083,28.98214,0.9375,1,0.56972,0.53595,28.07447,1.0,1,0,IMG22.PNG,96.24727272727273,90.15592727272725
101,6822,113.32194,1005621104114,0.26566,0.16447,112.25404,1.0679,115,1,0.2811,0.17698,1,0.28058,0.2466,1,0.19195,0.49058,29.24988,0.9375,1,0.56972,0.53574,28.09781,1.0,1,0,IMG22.PNG,96.39621818181818,90.37934545454546
102,6823,113.33826,1005621267300,0.26599,0.16375,112.25404,1.08422,115,1,0.25779,0.1224,1,0.26907,0.24351,1,0.19185,0.49059,29.28743,0.9375,1,0.56961,0.5357,28.1666,1.0,1,0,IMG22.PNG,96.70341818181818,89.7090909090909
103,6824,113.3548,1005621432729,0.26632,0.16303,112.25404,1.10077,115,1,0.25779,0.1224,1,0.26907,0.24351,1,0.19184,0.49055,29.19551,0.9375,1,0.56946,0.53564,28.29294,1.0,1,0,IMG22.PNG,97.01061818181817,89.03883636363636
104,6825,113.37115,1005621596264,0.2659,0.16348,112.25404,1.11712,115,1,0.22802,0.12199,1,0.22483,0.2159,1,0.19151,0.49054,28.96168,0.9375,1,0.56927,0.53523,28.20734,1.0,1,0,IMG22.PNG,96.61963636363637,89.45774545454543
105,6826,113.3876,1005621760767,0.26592,0.16376,112.25404,1.13357,115,1,0.28619,0.18633,1,0.28169,0.21107,1,0.19137,0.49036,28.99123,0.9375,1,0.56914,0.53525,28.09784,1.0,1,0,IMG22.PNG,96.63825454545453,89.71839999999999
106,6827,113.40408,1005621925443,0.26594,0.16404,112.25404,1.15004,115,1,0.28619,0.18633,1,0.28169,0.21107,1,0.19126,0.49035,28.99171,0.9375,1,0.56894,0.5354,28.09116,1.0,1,0,IMG22.PNG,96.65687272727273,89.97905454545453
107,6828,113.42045,1005622089218,0.26604,0.16315,112.25404,1.16641,115,1,0.25628,0.11414,1,0.34057,0.12922,1,0.19112,0.4904,28.98456,0.9375,1,0.56872,0.53535,28.19102,1.0,1,0,IMG22.PNG,96.74996363636363,89.15054545454544
108,6829,113.43693,1005622253976,0.26731,0.1626,112.25404,1.18289,115,1,0.31875,0.13505,1,0.31303,0.13596,1,0.19092,0.49049,28.96758,0.9375,1,0.56865,0.53547,28.22823,1.0,1,0,IMG22.PNG,97.93221818181817,88.63854545454544
109,6830,113.45336,1005622418337,0.26858,0.16205,112.25404,1.19933,115,1,0.31875,0.13505,1,0.31303,0.13596,1,0.1908,0.49034,29.25398,0.9375,1,0.56848,0.53555,28.06546,1.0,1,0,IMG22.PNG,99.11447272727271,88.12654545454545
110,6831,113.46981,1005622582794,0.26982,0.16189,112.25404,1.21577,115,1,0.24299,0.1649,1,0.3491,0.14021,1,0.19042,0.49064,29.28654,0.9375,1,0.56818,0.53575,28.24623,1.0,1,0,IMG22.PNG,100.2688,87.9776
111,6832,113.48615,1005622746134,0.27053,0.16141,112.25404,1.23211,115,1,0.30502,0.16745,1,0.28801,0.17335,1,0.19016,0.49065,29.31758,0.9375,1,0.5679,0.53582,28.3394,1.0,1,0,IMG22.PNG,100.92974545454544,87.53076363636363
112,6833,113.50259,1005622910610,0.27124,0.16093,112.25404,1.24856,115,1,0.30502,0.16745,1,0.28801,0.17335,1,0.19002,0.49086,29.28899,0.9375,1,0.56764,0.5359,28.28377,1.0,1,0,IMG22.PNG,101.59069090909088,87.08392727272725
113,6834,113.51904,1005623075031,0.27285,0.16178,112.25404,1.265,115,1,0.2979,0.203,1,0.31017,0.18705,1,0.18952,0.49115,29.33088,0.9375,1,0.56728,0.53611,28.41196,1.0,1,0,IMG22.PNG,103.08945454545452,87.8752
114,6835,113.53549,1005623239620,0.2727,0.16238,112.25404,1.28146,115,1,0.27294,0.23728,1,0.29809,0.2171,1,0.18927,0.49154,29.13484,0.9375,1,0.56714,0.53618,28.39467,1.0,1,0,IMG22.PNG,102.94981818181817,88.43374545454544
115,6836,113.55183,1005623402948,0.27255,0.16299,112.25404,1.29779,115,1,0.27294,0.23728,1,0.29809,0.2171,1,0.18919,0.49164,28.94914,0.9375,1,0.56709,0.53615,28.3907,1.0,1,0,IMG22.PNG,102.81018181818182,89.00159999999998
